Spp.ID,Group,Taxa,Common Name,Scientific Name,DPS/Stock,ESA T/E,Waters,Year Listed,CH Year,RP Year,MMPA,CITES,Pop_Location,Time,Estimate,Measure_Precision,Measure_variation,Measure_Unit,Weigth(kg),Length(m),Lifespan(yrs),Maturity(yrs),Diet,Behavior,MinPopEstimate,PBR,Growth Rate(%),Mortality(per/yr),Conservation_actions,ESA agency region,ESA agency secondary,Main Threat,PrimarySource,PrimarySourceType,DataSource,RP_History,RP_Status,CH_History,CH Final 1 size,CH Last Final date,CH Last Final size,CH_Current,CH Note,PROJECT PopsNumber,Index_Species,Index_Species_Narr,Index_Use_narr,Pop_CaptiveWild,Pop_Extent,Measure_Type,PointBeforeListingGap,PopNotes,Measure_Method,ListPeriod,DataNotes,DataResearch
49,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,NA,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2008,190,999,,Nests,,,,,,,,,,,,Beach,USFWS,,National Park Service. 2013. Sea Turtle Recovery Project. Website <http://www.nps.gov/pais/naturescience/strp.htm>,Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",Vast majority of US nests,Wild,Partial,Abundance,1,,999,Within,,
49a,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,Texas Population,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2011,199,999,,Nests (non-zero years),,,,,,,,,,,,Beach,USFWS,,National Park Service. 2013. Sea Turtle Recovery Project. Website <http://www.nps.gov/pais/naturescience/strp.htm>,Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",All Texas nests better,Wild,Partial,Abundance,0,,999,Within,,
49,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,NA,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2009,193,999,,Nests,,,,,,,,,,,,Beach,USFWS,,National Park Service. 2013. Sea Turtle Recovery Project. Website <http://www.nps.gov/pais/naturescience/strp.htm>,Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",Vast majority of US nests,Wild,Partial,Abundance,1,,999,Within,,
49,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,NA,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2010,142,999,,Nests,,,,,,,,,,,,Beach,USFWS,,National Park Service. 2013. Sea Turtle Recovery Project. Website <http://www.nps.gov/pais/naturescience/strp.htm>,Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",Vast majority of US nests,Wild,Partial,Abundance,1,,999,Within,,
49a,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,Texas Population,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2012,209,999,,Nests (non-zero years),,,,,,,,,,,,Beach,USFWS,,National Park Service. 2013. Sea Turtle Recovery Project. Website <http://www.nps.gov/pais/naturescience/strp.htm>,Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",All Texas nests better,Wild,Partial,Abundance,0,,999,Within,,
49,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,NA,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2011,199,999,,Nests,,,,,,,,,,,,Beach,USFWS,,National Park Service. 2013. Sea Turtle Recovery Project. Website <http://www.nps.gov/pais/naturescience/strp.htm>,Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",Vast majority of US nests,Wild,Partial,Abundance,1,,999,Within,,
49a,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,Texas Population,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2013,153,999,,Nests (non-zero years),,,,,,,,,,,,Beach,USFWS,,National Park Service. 2013. Sea Turtle Recovery Project. Website <http://www.nps.gov/pais/naturescience/strp.htm>,Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",All Texas nests better,Wild,Partial,Abundance,0,,999,Within,,
49,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,NA,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2012,209,999,,Nests,,,,,,,,,,,,Beach,USFWS,,National Park Service. 2013. Sea Turtle Recovery Project. Website <http://www.nps.gov/pais/naturescience/strp.htm>,Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",Vast majority of US nests,Wild,Partial,Abundance,1,,999,Within,,
49,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,NA,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2013,153,999,,Nests,,,,,,,,,,,,Beach,USFWS,,National Park Service. 2013. Sea Turtle Recovery Project. Website <http://www.nps.gov/pais/naturescience/strp.htm>,Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",Vast majority of US nests,Wild,Partial,Abundance,1,,999,Within,,
49a,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,Texas Population,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2014,119,999,,Nests (non-zero years),,,,,,,,,,,,Beach,USFWS,,"Turtle Island Restoration Network. Kemp’s Ridley Sea Turtle Count on the Texas Coast. August 25, 2017. https://seaturtles.org/turtle-count-texas-coast/",Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",All Texas nests better,Wild,Partial,Abundance,0,,999,Within,,
49,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,NA,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2014,119,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"Turtle Island Restoration Network. Kemp’s Ridley Sea Turtle Count on the Texas Coast. August 25, 2017. https://seaturtles.org/turtle-count-texas-coast/",Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",Vast majority of US nests,Wild,Partial,Abundance,1,,999,Within,,
49,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,NA,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2015,159,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"Turtle Island Restoration Network. Kemp’s Ridley Sea Turtle Count on the Texas Coast. August 25, 2017. https://seaturtles.org/turtle-count-texas-coast/",Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",Vast majority of US nests,Wild,Partial,Abundance,1,,999,Within,,
49a,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,Texas Population,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2015,159,999,,Nests (non-zero years),,,,,,,,,,,,Beach,USFWS,,"Turtle Island Restoration Network. Kemp’s Ridley Sea Turtle Count on the Texas Coast. August 25, 2017. https://seaturtles.org/turtle-count-texas-coast/",Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",All Texas nests better,Wild,Partial,Abundance,0,,999,Within,,
49,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,NA,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2016,185,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"Turtle Island Restoration Network. Kemp’s Ridley Sea Turtle Count on the Texas Coast. August 25, 2017. https://seaturtles.org/turtle-count-texas-coast/",Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",All Texas nests better,Wild,Partial,Abundance,0,,999,Within,,
49a,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,Texas Population,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2016,185,999,,Nests (non-zero years),,,,,,,,,,,,Beach,USFWS,,"Turtle Island Restoration Network. Kemp’s Ridley Sea Turtle Count on the Texas Coast. August 25, 2017. https://seaturtles.org/turtle-count-texas-coast/",Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",All Texas nests better,Wild,Partial,Abundance,0,,999,Within,,
49,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,NA,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2017,353,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"Turtle Island Restoration Network. Kemp’s Ridley Sea Turtle Count on the Texas Coast. August 25, 2017. https://seaturtles.org/turtle-count-texas-coast/",Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",All Texas nests better,Wild,Partial,Abundance,0,,999,Within,,
49a,Reptile,Sea turtle,Kemp's Ridley sea turtle,Lepidochelys kempii,Texas Population,Endangered,US/F,1970,NA,1991,NA,Appendix I,Texas,2017,353,999,,Nests (non-zero years),,,,,,,,,,,,Beach,USFWS,,"Turtle Island Restoration Network. Kemp’s Ridley Sea Turtle Count on the Texas Coast. August 25, 2017. https://seaturtles.org/turtle-count-texas-coast/",Website (GOV),,"O 1984, R1 1992,  1999, R2 2011",R2,Proposal Designation 10/4/1978,,,,,,3,Yes,"As of 2014, is vast majority of U.S. nests",All Texas nests better,Wild,Partial,Abundance,0,,999,Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Culebra National Wildlife refuge, Puerto Rico",1985,19,999,,Nesting females,,,,,,,,,,,,Beach,USFWS,,"Eckert, K.L. and R.K. Bjorkland. 2004. Distirubtion and Status of the Leatherback Sea Turtle, Dermochelys coriacea, in the Insular Carribbean Region. In Coyne, M.S. and R.D. Clark, compilers. 2004. Proceedings of the 21st Annual Syposium of Sea Turtle Bio",Conference Proceedings,,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,No,Small pop,4 points; 39% time,Wild,Partial,Abundance,0,,1 (saturation-tagged nesting counts),Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Culebra National Wildlife refuge, Puerto Rico",1997,80,999,,Nesting females,,,,,,,,,,,,Beach,USFWS,,"Eckert, K.L. and R.K. Bjorkland. 2004. Distirubtion and Status of the Leatherback Sea Turtle, Dermochelys coriacea, in the Insular Carribbean Region. In Coyne, M.S. and R.D. Clark, compilers. 2004. Proceedings of the 21st Annual Syposium of Sea Turtle Bio",Conference Proceedings,,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,No,Small pop,4 points; 39% time,Wild,Partial,Abundance,0,,1 (saturation-tagged nesting counts),Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Culebra National Wildlife refuge, Puerto Rico",1998,76,999,,Nesting females,,,,,,,,,,,,Beach,USFWS,,"Eckert, K.L. and R.K. Bjorkland. 2004. Distirubtion and Status of the Leatherback Sea Turtle, Dermochelys coriacea, in the Insular Carribbean Region. In Coyne, M.S. and R.D. Clark, compilers. 2004. Proceedings of the 21st Annual Syposium of Sea Turtle Bio",Conference Proceedings,,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,No,Small pop,4 points; 39% time,Wild,Partial,Abundance,0,,1 (saturation-tagged nesting counts),Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Culebra National Wildlife refuge, Puerto Rico",2001,186,999,,Nesting females,,,,,,,,,,,,Beach,USFWS,,Turtle Expert Working Group (TEWG). 2007. An assessment of the leatherback turtle population in the Atlantic Ocean. NOAA Technical Memorandum NMFS-SEFSC-555.,Report (GOV),,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,No,Small pop,4 points; 39% time,Wild,Partial,Abundance,0,,999,Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Culebra National Wildlife refuge, Puerto Rico OTT 9-14",1985,142,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"Eckert and Bjorkland (2004) Distribution and status of the leatherback sea turtle, Dermochelys coriacea, in the insular Caribbean region.",Conference Proceedings,999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,No,Small pop,"2 points, 32% time",Wild,Partial,Abundance,0,OTT 9-14,1 (saturation-tagged nesting counts),Within,OTT 9-14,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Culebra National Wildlife refuge, Puerto Rico OTT 9-14",1998,375,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"Eckert and Bjorkland (2004) Distribution and status of the leatherback sea turtle, Dermochelys coriacea, in the insular Caribbean region.",Conference Proceedings,999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,No,Small pop,"2 points, 32% time",Wild,Partial,Abundance,0,OTT 9-14,1 (saturation-tagged nesting counts),Within,OTT 9-14,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Florida, index beaches",1989,45,999,,Nests,,,,,,,,,,,,Beach,USFWS,,Florida Fish and Wildlife Conservation Commission. 2015. Index Nesting Beach Survey Totals (1989-2015). http://www.myfwc.com/research/wildlife/sea-turtles/nesting/beach-survey-totals/,Website (GOV),999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,Yes,"Large pop, created for trend analysis","Large, index pop, >50% time",Wild,Partial,Abundance,0,,1,Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Florida, index beaches",1990,27,999,,Nests,,,,,,,,,,,,Beach,USFWS,,Florida Fish and Wildlife Conservation Commission. 2015. Index Nesting Beach Survey Totals (1989-2015). http://www.myfwc.com/research/wildlife/sea-turtles/nesting/beach-survey-totals/,Website (GOV),999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,Yes,"Large pop, created for trend analysis","Large, index pop, >50% time",Wild,Partial,Abundance,0,,1,Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Florida, index beaches",1991,65,999,,Nests,,,,,,,,,,,,Beach,USFWS,,Florida Fish and Wildlife Conservation Commission. 2015. Index Nesting Beach Survey Totals (1989-2015). http://www.myfwc.com/research/wildlife/sea-turtles/nesting/beach-survey-totals/,Website (GOV),999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,Yes,"Large pop, created for trend analysis","Large, index pop, >50% time",Wild,Partial,Abundance,0,,1,Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Florida, index beaches",1992,53,999,,Nests,,,,,,,,,,,,Beach,USFWS,,Florida Fish and Wildlife Conservation Commission. 2015. Index Nesting Beach Survey Totals (1989-2015). http://www.myfwc.com/research/wildlife/sea-turtles/nesting/beach-survey-totals/,Website (GOV),999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,Yes,"Large pop, created for trend analysis","Large, index pop, >50% time",Wild,Partial,Abundance,0,,1,Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Florida, index beaches",1993,46,999,,Nests,,,,,,,,,,,,Beach,USFWS,,Florida Fish and Wildlife Conservation Commission. 2015. Index Nesting Beach Survey Totals (1989-2015). http://www.myfwc.com/research/wildlife/sea-turtles/nesting/beach-survey-totals/,Website (GOV),999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,Yes,"Large pop, created for trend analysis","Large, index pop, >50% time",Wild,Partial,Abundance,0,,1,Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Florida, index beaches",1994,73,999,,Nests,,,,,,,,,,,,Beach,USFWS,,Florida Fish and Wildlife Conservation Commission. 2015. Index Nesting Beach Survey Totals (1989-2015). http://www.myfwc.com/research/wildlife/sea-turtles/nesting/beach-survey-totals/,Website (GOV),999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,Yes,"Large pop, created for trend analysis","Large, index pop, >50% time",Wild,Partial,Abundance,0,,1,Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Florida, index beaches",1995,78,999,,Nests,,,,,,,,,,,,Beach,USFWS,,Florida Fish and Wildlife Conservation Commission. 2015. Index Nesting Beach Survey Totals (1989-2015). http://www.myfwc.com/research/wildlife/sea-turtles/nesting/beach-survey-totals/,Website (GOV),999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,Yes,"Large pop, created for trend analysis","Large, index pop, >50% time",Wild,Partial,Abundance,0,,1,Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Florida, index beaches",1996,74,999,,Nests,,,,,,,,,,,,Beach,USFWS,,Florida Fish and Wildlife Conservation Commission. 2015. Index Nesting Beach Survey Totals (1989-2015). http://www.myfwc.com/research/wildlife/sea-turtles/nesting/beach-survey-totals/,Website (GOV),999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,Yes,"Large pop, created for trend analysis","Large, index pop, >50% time",Wild,Partial,Abundance,0,,1,Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Florida, index beaches",1997,98,999,,Nests,,,,,,,,,,,,Beach,USFWS,,Florida Fish and Wildlife Conservation Commission. 2015. Index Nesting Beach Survey Totals (1989-2015). http://www.myfwc.com/research/wildlife/sea-turtles/nesting/beach-survey-totals/,Website (GOV),999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,Yes,"Large pop, created for trend analysis","Large, index pop, >50% time",Wild,Partial,Abundance,0,,1,Within,,
50,Reptile,Sea turtle,Leatherback sea turtle,Dermochelys coriacea,Atlantic,Endangered,US/F,1970,1979,1991,NA,Appendix I,"Florida, index beaches",1998,130,999,,Nests,,,,,,,,,,,,Beach,USFWS,,Florida Fish and Wildlife Conservation Commission. 2015. Index Nesting Beach Survey Totals (1989-2015). http://www.myfwc.com/research/wildlife/sea-turtles/nesting/beach-survey-totals/,Website (GOV),999,"O 1984, R1 1992,  1999",,"Proposal Designation 3/23/1978, Final Designation 9/26/1978, Proposal Designation 11/29/1978, Final Designation 3/23/1979, 90-day (negative) Revision 7/16/2010, 90-day (negative) Revision 5/5/2011, not warranted Revision 6/4/2012",,23-Mar-79,,not warranted Revision 6/4/2012,,7,Yes,"Large pop, created for trend analysis","Large, index pop, >50% time",Wild,Partial,Abundance,0,,1,Within,,
